81	19	validated	2b81deb7	curated	Tanuki 公开精选集
82	18	validated	5967b8f8	curated	Tanuki 公开精选集
83	19	validated	fb23ced7	curated	Tanuki 公开精选集
84	26	validated	79f4011f	curated	Tanuki 公开精选集
85	18	validated	6f7c3e87	curated	Tanuki 公开精选集
86	37	validated	be00a16c	curated	Tanuki 公开精选集
87	24	validated	d7fa1a14	curated	Tanuki 公开精选集
88	18	validated	cf754f9c	curated	Tanuki 公开精选集
89	22	validated	533553f6	curated	Tanuki 公开精选集
90	18	validated	56582afb	curated	Tanuki 公开精选集
91	21	validated	77267b62	curated	Tanuki 公开精选集
92	20	validated	924ae65e	curated	Tanuki 公开精选集
93	21	validated	881f0eb4	curated	Tanuki 公开精选集
94	18	validated	0487285f	curated	Tanuki 公开精选集
95	22	validated	e34e5ebe	curated	Tanuki 公开精选集
96	18	validated	91a6c146	curated	Tanuki 公开精选集
97	22	validated	e9e96f8d	curated	Tanuki 公开精选集
98	20	validated	c1628b15	curated	Tanuki 公开精选集
99	20	validated	4d7c915d	curated	Tanuki 公开精选集
100	15	validated	e8e4df0f	curated	Tanuki 公开精选集
101	25	validated	a6e6b862	curated	Tanuki 公开精选集
102	18	validated	74f02cfc	curated	Tanuki 公开精选集
103	20	validated	233b6cf0	curated	Tanuki 公开精选集
104	18	validated	d5ff3aa7	curated	Tanuki 公开精选集
105	18	validated	755e4932	curated	Tanuki 公开精选集
106	26	validated	9a7f8864	curated	Tanuki 公开精选集
107	24	validated	b51fb083	curated	Tanuki 公开精选集
108	18	validated	1457162d	curated	Tanuki 公开精选集
109	20	validated	aaf1ac00	curated	Tanuki 公开精选集
110	25	validated	38602b02	curated	Tanuki 公开精选集
111	18	validated	1adc8ba8	curated	Tanuki 公开精选集
112	18	validated	ad85ea72	curated	Tanuki 公开精选集
113	25	validated	e6ae1182	curated	Tanuki 公开精选集
114	24	validated	34bc3a47	curated	Tanuki 公开精选集
115	15	validated	77355e09	curated	Tanuki 公开精选集
116	29	validated	bf68b6b9	curated	Tanuki 公开精选集
117	15	validated	7374ae90	curated	Tanuki 公开精选集
118	20	validated	474087d6	curated	Tanuki 公开精选集
119	15	validated	5e550f8e	curated	Tanuki 公开精选集
120	20	validated	ce238254	curated	Tanuki 公开精选集
121	26	validated	47623384	curated	Tanuki 公开精选集
122	26	validated	91668e85	curated	Tanuki 公开精选集
123	23	validated	eb2d09e9	curated	Tanuki 公开精选集
124	27	validated	3b53ef33	curated	Tanuki 公开精选集
125	23	validated	4f6841c9	curated	Tanuki 公开精选集
126	25	validated	118e3821	curated	Tanuki 公开精选集
127	18	validated	e109d69d	curated	Tanuki 公开精选集
128	26	validated	d12c0f8d	curated	Tanuki 公开精选集
129	18	validated	df849db2	curated	Tanuki 公开精选集
130	25	validated	4c727562	curated	Tanuki 公开精选集
131	25	validated	8aab3da3	curated	Tanuki 公开精选集
132	21	validated	07bf4aa0	curated	Tanuki 公开精选集
133	20	validated	bb741b10	curated	Tanuki 公开精选集
134	15	validated	1eb83158	curated	Tanuki 公开精选集
135	23	validated	aa1533cb	curated	Tanuki 公开精选集
136	28	validated	1aec4abb	curated	Tanuki 公开精选集
137	20	validated	7a3fe830	curated	Tanuki 公开精选集
138	18	validated	d3aca65d	curated	Tanuki 公开精选集
139	20	validated	b878b071	curated	Tanuki 公开精选集
140	18	validated	18433d9f	curated	Tanuki 公开精选集
141	18	validated	3ebd09e6	curated	Tanuki 公开精选集
142	20	validated	874264a9	curated	Tanuki 公开精选集
143	18	validated	b180342b	curated	Tanuki 公开精选集
144	25	validated	3f3b699d	curated	Tanuki 公开精选集
145	25	validated	0ea87ed1	curated	Tanuki 公开精选集
146	25	validated	9493829b	curated	Tanuki 公开精选集
147	20	validated	0ad60ef0	curated	Tanuki 公开精选集
148	23	validated	c242fe6a	curated	Tanuki 公开精选集
149	26	validated	b1984677	curated	Tanuki 公开精选集
150	20	validated	3f9b9c2b	curated	Tanuki 公开精选集
151	20	validated	2197d072	curated	Tanuki 公开精选集
152	20	validated	f597412a	curated	Tanuki 公开精选集
153	20	validated	acb00df0	curated	Tanuki 公开精选集
154	20	validated	96be7c72	curated	Tanuki 公开精选集
155	18	validated	bed853fd	curated	Tanuki 公开精选集
156	29	validated	c525b989	curated	Tanuki 公开精选集
157	25	validated	d76d1a79	curated	Tanuki 公开精选集
158	27	validated	926fb0c2	curated	Tanuki 公开精选集
159	25	validated	508a1ffb	curated	Tanuki 公开精选集
160	23	validated	99e9cde5	curated	Tanuki 公开精选集
161	22	validated	b12e4add	curated	Tanuki 公开精选集
162	26	validated	22f7fe99	curated	Tanuki 公开精选集
163	23	validated	126f01ac	curated	Tanuki 公开精选集
164	26	validated	6cfc599a	curated	Tanuki 公开精选集
165	23	validated	e9c43b49	curated	Tanuki 公开精选集
166	15	validated	7a5476d6	curated	Tanuki 公开精选集
167	27	validated	3b7edb5f	curated	Tanuki 公开精选集
168	23	validated	fa032aa3	curated	Tanuki 公开精选集
169	27	validated	6f5f475b	curated	Tanuki 公开精选集
170	25	validated	eb1263f7	curated	Tanuki 公开精选集
171	20	validated	e9d5a672	curated	Tanuki 公开精选集
172	28	validated	b9dd96b2	curated	Tanuki 公开精选集
173	18	validated	b8d431e2	curated	Tanuki 公开精选集
174	27	validated	4e22f01e	curated	Tanuki 公开精选集
175	18	validated	324836a1	curated	Tanuki 公开精选集
176	23	validated	dbda08ce	curated	Tanuki 公开精选集
177	29	validated	1718cd2c	curated	Tanuki 公开精选集
178	18	validated	0929c076	curated	Tanuki 公开精选集
179	18	validated	8bc5bfd7	curated	Tanuki 公开精选集
180	23	validated	1a12d10f	curated	Tanuki 公开精选集
181	24	validated	945a723a	curated	Tanuki 公开精选集
182	27	validated	81cf0abf	curated	Tanuki 公开精选集
183	27	validated	857bdfc2	curated	Tanuki 公开精选集
184	27	validated	bde14044	curated	Tanuki 公开精选集
185	23	validated	4a8cbac7	curated	Tanuki 公开精选集
186	30	validated	ecac5978	curated	Tanuki 公开精选集
187	23	validated	5dc4efc8	curated	Tanuki 公开精选集
188	23	validated	6e7c2564	curated	Tanuki 公开精选集
189	18	validated	3ee037fd	curated	Tanuki 公开精选集
190	27	validated	6b771ea1	curated	Tanuki 公开精选集
191	20	validated	3624ccfe	curated	Tanuki 公开精选集
192	24	validated	f77a961e	curated	Tanuki 公开精选集
193	20	validated	7d921abc	curated	Tanuki 公开精选集
194	23	validated	4a290cad	curated	Tanuki 公开精选集
195	20	validated	c12cf1fe	curated	Tanuki 公开精选集
196	24	validated	3d96422d	curated	Tanuki 公开精选集
197	23	validated	8621a20e	curated	Tanuki 公开精选集
198	26	validated	732ef22d	curated	Tanuki 公开精选集
199	18	validated	0a9145aa	curated	Tanuki 公开精选集
200	29	validated	e1433b3d	curated	Tanuki 公开精选集
201	18	validated	bb54b3ce	curated	Tanuki 公开精选集
202	27	validated	c4879f3a	curated	Tanuki 公开精选集
203	18	validated	71f99f8c	curated	Tanuki 公开精选集
204	21	validated	44298176	curated	Tanuki 公开精选集
205	24	validated	57ec01d9	curated	Tanuki 公开精选集
206	25	validated	def73514	curated	Tanuki 公开精选集
207	23	validated	473508a0	curated	Tanuki 公开精选集
208	23	validated	77613559	curated	Tanuki 公开精选集
209	23	validated	856dd0e1	curated	Tanuki 公开精选集
210	18	validated	b99b0014	curated	Tanuki 公开精选集
211	31	validated	c811a918	curated	Tanuki 公开精选集
212	23	validated	aea710f3	curated	Tanuki 公开精选集
213	27	validated	421b8a48	curated	Tanuki 公开精选集
214	23	validated	e0fa869f	curated	Tanuki 公开精选集
215	27	validated	71b42185	curated	Tanuki 公开精选集
216	21	validated	08503b1e	curated	Tanuki 公开精选集
217	26	validated	b6f3130e	curated	Tanuki 公开精选集
218	25	validated	be34c590	curated	Tanuki 公开精选集
219	26	validated	d817ceee	curated	Tanuki 公开精选集
220	25	validated	9ec92e0c	curated	Tanuki 公开精选集
221	23	validated	ccaff869	curated	Tanuki 公开精选集
222	29	validated	4906bfc0	curated	Tanuki 公开精选集
223	20	validated	6cc4ba87	curated	Tanuki 公开精选集
224	27	validated	4bf7148c	curated	Tanuki 公开精选集
225	23	validated	cf045c9b	curated	Tanuki 公开精选集
226	20	validated	530949c5	curated	Tanuki 公开精选集
227	21	validated	322c327d	curated	Tanuki 公开精选集
228	25	validated	7e78be5f	curated	Tanuki 公开精选集
229	29	validated	91d7ec19	curated	Tanuki 公开精选集
230	23	validated	ce53fcb4	curated	Tanuki 公开精选集
231	27	validated	f3861180	curated	Tanuki 公开精选集
232	23	validated	9123f8b2	curated	Tanuki 公开精选集
233	35	validated	34c50213	curated	Tanuki 公开精选集
234	23	validated	c82f2e51	curated	Tanuki 公开精选集
235	23	validated	61d0e452	curated	Tanuki 公开精选集
236	20	validated	c7a37ff3	curated	Tanuki 公开精选集
237	23	validated	e3ef4724	curated	Tanuki 公开精选集
238	29	validated	1c89e760	curated	Tanuki 公开精选集
239	20	validated	8f1c4b55	curated	Tanuki 公开精选集
240	27	validated	6e01ddf3	curated	Tanuki 公开精选集
241	25	validated	b1727344	curated	Tanuki 公开精选集
242	23	validated	3e888a58	curated	Tanuki 公开精选集
243	23	validated	ccbeb5b0	curated	Tanuki 公开精选集
244	22	validated	74306a8f	curated	Tanuki 公开精选集
245	23	validated	ae59b2c0	curated	Tanuki 公开精选集
246	37	validated	38bb2f9e	curated	Tanuki 公开精选集
247	23	validated	6c325884	curated	Tanuki 公开精选集
248	22	validated	667d6168	curated	Tanuki 公开精选集
249	23	validated	cc5753ea	curated	Tanuki 公开精选集
250	26	validated	a14d6077	curated	Tanuki 公开精选集
251	23	validated	0cf517ed	curated	Tanuki 公开精选集
252	25	validated	fdb73567	curated	Tanuki 公开精选集
253	29	validated	efcb0306	curated	Tanuki 公开精选集
254	27	validated	5b9095d2	curated	Tanuki 公开精选集
255	29	validated	c3195a33	curated	Tanuki 公开精选集
256	21	validated	73641f41	curated	Tanuki 公开精选集
257	20	validated	d8e20a7d	curated	Tanuki 公开精选集
258	20	validated	337bf8d3	curated	Tanuki 公开精选集
259	31	validated	f2d1a6b1	curated	Tanuki 公开精选集
260	21	validated	bc465db6	curated	Tanuki 公开精选集
261	27	validated	4139269f	curated	Tanuki 公开精选集
262	23	validated	cb640488	curated	Tanuki 公开精选集
263	29	validated	0da1c30f	curated	Tanuki 公开精选集
264	21	validated	a3ca2b08	curated	Tanuki 公开精选集
265	23	validated	81c2a7f1	curated	Tanuki 公开精选集
266	29	validated	cee52815	curated	Tanuki 公开精选集
267	18	validated	1f07dbaf	curated	Tanuki 公开精选集
268	21	validated	e36cc0c0	curated	Tanuki 公开精选集
269	26	validated	6e0f4e99	curated	Tanuki 公开精选集
270	29	validated	14f47cc3	curated	Tanuki 公开精选集
271	18	validated	d8366a8b	curated	Tanuki 公开精选集
272	27	validated	f25ea007	curated	Tanuki 公开精选集
273	35	validated	2039a720	curated	Tanuki 公开精选集
274	25	validated	0a8cdbe7	curated	Tanuki 公开精选集
275	18	validated	96bf578c	curated	Tanuki 公开精选集
276	26	validated	b813a99a	curated	Tanuki 公开精选集
277	23	validated	984eb0c3	curated	Tanuki 公开精选集
278	23	validated	76770aa5	curated	Tanuki 公开精选集
279	25	validated	0326784b	curated	Tanuki 公开精选集
280	35	validated	6b50f720	curated	Tanuki 公开精选集
281	21	validated	26d941e9	curated	Tanuki 公开精选集
282	29	validated	fd9fef1d	curated	Tanuki 公开精选集
283	21	validated	1c33911f	curated	Tanuki 公开精选集
284	29	validated	ba0517db	curated	Tanuki 公开精选集
285	24	validated	b7cb8518	curated	Tanuki 公开精选集
286	23	validated	c66e1978	curated	Tanuki 公开精选集
287	24	validated	f6044d59	curated	Tanuki 公开精选集
288	21	validated	74651e76	curated	Tanuki 公开精选集
289	29	validated	df85c277	curated	Tanuki 公开精选集
290	20	validated	8c20847f	curated	Tanuki 公开精选集
291	23	validated	c42406fa	curated	Tanuki 公开精选集
292	24	validated	07e6e099	curated	Tanuki 公开精选集
293	23	validated	edaab2e4	curated	Tanuki 公开精选集
294	24	validated	a3910f5d	curated	Tanuki 公开精选集
295	23	validated	5fd48be6	curated	Tanuki 公开精选集
296	21	validated	1fc0bd2b	curated	Tanuki 公开精选集
